,Date,Adm1,precipitation
14172,26-Dec-17,Rukwa,73.221
14173,1-Jan-18,Rukwa,54.524
14174,6-Jan-18,Rukwa,23.906
14175,11-Jan-18,Rukwa,61.859
14176,16-Jan-18,Rukwa,34.884
14177,21-Jan-18,Rukwa,13.52
14178,26-Jan-18,Rukwa,21.13
14179,1-Feb-18,Rukwa,4.436
14180,6-Feb-18,Rukwa,37.125
14181,11-Feb-18,Rukwa,6.06
14182,16-Feb-18,Rukwa,8.667
14183,21-Feb-18,Rukwa,61.97
14184,26-Feb-18,Rukwa,13.092
14185,1-Mar-18,Rukwa,46.917
14186,6-Mar-18,Rukwa,22.895
14187,11-Mar-18,Rukwa,37.255
14188,16-Mar-18,Rukwa,64.046
14189,21-Mar-18,Rukwa,9.767
14190,26-Mar-18,Rukwa,34.954
14191,1-Apr-18,Rukwa,46.68
14192,6-Apr-18,Rukwa,25.713
14193,11-Apr-18,Rukwa,46.352
14194,16-Apr-18,Rukwa,53.242
14195,21-Apr-18,Rukwa,19.492
14196,26-Apr-18,Rukwa,8.131
14197,1-May-18,Rukwa,3.145
14198,6-May-18,Rukwa,3.291
14199,11-May-18,Rukwa,1.781
14200,16-May-18,Rukwa,1.54
14201,21-May-18,Rukwa,0.609
14202,26-May-18,Rukwa,0.614
14203,1-Jun-18,Rukwa,0.438
14204,6-Jun-18,Rukwa,0.189
14205,11-Jun-18,Rukwa,0.104
14206,16-Jun-18,Rukwa,0.086
14207,21-Jun-18,Rukwa,0.074
14208,26-Jun-18,Rukwa,0.042
14209,1-Jul-18,Rukwa,0.158
14210,6-Jul-18,Rukwa,0.057
14211,11-Jul-18,Rukwa,0.021
14212,16-Jul-18,Rukwa,0.016
14213,21-Jul-18,Rukwa,0.018
14214,26-Jul-18,Rukwa,0.047
14215,1-Jan-10,Kigoma,23.835
14216,6-Jan-10,Kigoma,26.629
14217,11-Jan-10,Kigoma,29.111
14218,16-Jan-10,Kigoma,7.214
14219,21-Jan-10,Kigoma,23.927
14220,26-Jan-10,Kigoma,9.332
14221,1-Feb-10,Kigoma,32.7
14222,6-Feb-10,Kigoma,22.355
14223,11-Feb-10,Kigoma,15
14224,16-Feb-10,Kigoma,49.423
14225,21-Feb-10,Kigoma,32.516
14226,26-Feb-10,Kigoma,9.73
14227,1-Mar-10,Kigoma,34.009
14228,6-Mar-10,Kigoma,38.615
14229,11-Mar-10,Kigoma,12.381
14230,16-Mar-10,Kigoma,23.972
14231,21-Mar-10,Kigoma,34.562
14232,26-Mar-10,Kigoma,36.802
14233,1-Apr-10,Kigoma,40.794
14234,6-Apr-10,Kigoma,12.203
14235,11-Apr-10,Kigoma,14.349
14236,16-Apr-10,Kigoma,16.782
14237,21-Apr-10,Kigoma,14.31
14238,26-Apr-10,Kigoma,7.438
14239,1-May-10,Kigoma,36.482
14240,6-May-10,Kigoma,13.776
14241,11-May-10,Kigoma,4.596
14242,16-May-10,Kigoma,5.222
14243,21-May-10,Kigoma,5.375
14244,26-May-10,Kigoma,5.847
14245,1-Jun-10,Kigoma,2.755
14246,6-Jun-10,Kigoma,1.083
14247,11-Jun-10,Kigoma,0.302
14248,16-Jun-10,Kigoma,0.155
14249,21-Jun-10,Kigoma,0.084
14250,26-Jun-10,Kigoma,0.026
14251,1-Jan-11,Kigoma,11.207
14252,6-Jan-11,Kigoma,17.556
14253,11-Jan-11,Kigoma,26.977
14254,16-Jan-11,Kigoma,26.997
14255,21-Jan-11,Kigoma,10.899
14256,26-Jan-11,Kigoma,15.771
14257,1-Feb-11,Kigoma,31.208
14258,6-Feb-11,Kigoma,11.85
14259,11-Feb-11,Kigoma,36.912
14260,16-Feb-11,Kigoma,33.99
14261,21-Feb-11,Kigoma,9.92
14262,26-Feb-11,Kigoma,2.964
14263,1-Mar-11,Kigoma,49.951
14264,6-Mar-11,Kigoma,41.109
14265,11-Mar-11,Kigoma,33.527
14266,16-Mar-11,Kigoma,21.808
14267,21-Mar-11,Kigoma,21.896
14268,26-Mar-11,Kigoma,38.673
14269,1-Apr-11,Kigoma,15.61
14270,6-Apr-11,Kigoma,41.099
14271,11-Apr-11,Kigoma,13.495
14272,16-Apr-11,Kigoma,14.967
14273,21-Apr-11,Kigoma,6.842
14274,26-Apr-11,Kigoma,5.119
14275,1-May-11,Kigoma,3.326
14276,6-May-11,Kigoma,8.28
14277,11-May-11,Kigoma,1.416
14278,16-May-11,Kigoma,19.108
14279,21-May-11,Kigoma,2.627
14280,26-May-11,Kigoma,2.787
14281,1-Jun-11,Kigoma,1.415
14282,6-Jun-11,Kigoma,1.894
14283,11-Jun-11,Kigoma,0.923
14284,16-Jun-11,Kigoma,0.137
14285,21-Jun-11,Kigoma,0.135
14286,26-Jun-11,Kigoma,0.025
14287,1-Jan-12,Kigoma,13.508
14288,6-Jan-12,Kigoma,17.332
14289,11-Jan-12,Kigoma,27.826
14290,16-Jan-12,Kigoma,16.586
14291,21-Jan-12,Kigoma,10.351
14292,26-Jan-12,Kigoma,9.156
14293,1-Feb-12,Kigoma,5.753
14294,6-Feb-12,Kigoma,6.555
14295,11-Feb-12,Kigoma,26.085
14296,16-Feb-12,Kigoma,43.959
14297,21-Feb-12,Kigoma,18.824
14298,26-Feb-12,Kigoma,12.782
14299,1-Mar-12,Kigoma,24.094
14300,6-Mar-12,Kigoma,29.794
14301,11-Mar-12,Kigoma,10.439
14302,16-Mar-12,Kigoma,19.904
14303,21-Mar-12,Kigoma,12.47
14304,26-Mar-12,Kigoma,18.882
14305,1-Apr-12,Kigoma,39.107
14306,6-Apr-12,Kigoma,38.965
14307,11-Apr-12,Kigoma,9.661
14308,16-Apr-12,Kigoma,24.493
14309,21-Apr-12,Kigoma,15.652
14310,26-Apr-12,Kigoma,6.221
14311,1-May-12,Kigoma,15.337
14312,6-May-12,Kigoma,19.337
14313,11-May-12,Kigoma,3.728
14314,16-May-12,Kigoma,6.926
14315,21-May-12,Kigoma,5.572
14316,26-May-12,Kigoma,3.535
14317,1-Jun-12,Kigoma,1.761
14318,6-Jun-12,Kigoma,1.246
14319,11-Jun-12,Kigoma,0.435
14320,16-Jun-12,Kigoma,0.19
14321,21-Jun-12,Kigoma,0.145
14322,26-Jun-12,Kigoma,0.117
14323,1-Jan-13,Kigoma,33.406
14324,6-Jan-13,Kigoma,22.632
14325,11-Jan-13,Kigoma,10.66
14326,16-Jan-13,Kigoma,31.126
14327,21-Jan-13,Kigoma,10.798
14328,26-Jan-13,Kigoma,26.063
14329,1-Feb-13,Kigoma,12.579
14330,6-Feb-13,Kigoma,8.829
14331,11-Feb-13,Kigoma,31.613
14332,16-Feb-13,Kigoma,27.636
14333,21-Feb-13,Kigoma,7.152
14334,26-Feb-13,Kigoma,2.66
14335,1-Mar-13,Kigoma,38.638
14336,6-Mar-13,Kigoma,24.361
14337,11-Mar-13,Kigoma,24.632
14338,16-Mar-13,Kigoma,25.867
14339,21-Mar-13,Kigoma,37.621
14340,26-Mar-13,Kigoma,55.364
14341,1-Apr-13,Kigoma,21.39
14342,6-Apr-13,Kigoma,41.867
14343,11-Apr-13,Kigoma,26.789
14344,16-Apr-13,Kigoma,40.261
14345,21-Apr-13,Kigoma,21.61
14346,26-Apr-13,Kigoma,27.763
14347,1-May-13,Kigoma,5.87
14348,6-May-13,Kigoma,3.415
14349,11-May-13,Kigoma,2.806
14350,16-May-13,Kigoma,1.532
14351,21-May-13,Kigoma,2.527
14352,26-May-13,Kigoma,2.65
14353,1-Jun-13,Kigoma,1.067
14354,6-Jun-13,Kigoma,0.619
14355,11-Jun-13,Kigoma,0.254
14356,16-Jun-13,Kigoma,0.08
14357,21-Jun-13,Kigoma,0.006
14358,26-Jun-13,Kigoma,0
14359,1-Jan-14,Kigoma,34.087
14360,6-Jan-14,Kigoma,17.568
14361,11-Jan-14,Kigoma,21.032
14362,16-Jan-14,Kigoma,19.898
14363,21-Jan-14,Kigoma,29.197
14364,26-Jan-14,Kigoma,19.647
14365,1-Feb-14,Kigoma,22.404
14366,6-Feb-14,Kigoma,24.384
14367,11-Feb-14,Kigoma,12.868
14368,16-Feb-14,Kigoma,18.451
14369,21-Feb-14,Kigoma,23.115
14370,26-Feb-14,Kigoma,15.999
14371,1-Mar-14,Kigoma,12.342
14372,6-Mar-14,Kigoma,32.003
14373,11-Mar-14,Kigoma,65.929
14374,16-Mar-14,Kigoma,30.996
14375,21-Mar-14,Kigoma,41.768
14376,26-Mar-14,Kigoma,26.797
14377,1-Apr-14,Kigoma,26.843
14378,6-Apr-14,Kigoma,50.433
14379,11-Apr-14,Kigoma,7.541
14380,16-Apr-14,Kigoma,44.167
14381,21-Apr-14,Kigoma,11.266
14382,26-Apr-14,Kigoma,4.268
14383,1-May-14,Kigoma,2.151
14384,6-May-14,Kigoma,1.505
14385,11-May-14,Kigoma,4.269
14386,16-May-14,Kigoma,1.504
14387,21-May-14,Kigoma,1.952
14388,26-May-14,Kigoma,2.623
14389,1-Jun-14,Kigoma,1.06
14390,6-Jun-14,Kigoma,0.722
14391,11-Jun-14,Kigoma,0.257
14392,16-Jun-14,Kigoma,0.126
14393,21-Jun-14,Kigoma,0.071
14394,26-Jun-14,Kigoma,0.023
14395,1-Jan-15,Kigoma,12.064
14396,6-Jan-15,Kigoma,19.102
14397,11-Jan-15,Kigoma,11.311
14398,16-Jan-15,Kigoma,17.182
14399,21-Jan-15,Kigoma,12.051
14400,26-Jan-15,Kigoma,22.684
14401,1-Feb-15,Kigoma,8.975
14402,6-Feb-15,Kigoma,11.619
14403,11-Feb-15,Kigoma,33.875
14404,16-Feb-15,Kigoma,18.938
14405,21-Feb-15,Kigoma,24.071
14406,26-Feb-15,Kigoma,14.841
14407,1-Mar-15,Kigoma,48.25
14408,6-Mar-15,Kigoma,16.114
14409,11-Mar-15,Kigoma,7.216
14410,16-Mar-15,Kigoma,9.442
14411,21-Mar-15,Kigoma,29.743
14412,26-Mar-15,Kigoma,50.888
14413,1-Apr-15,Kigoma,67.33
14414,6-Apr-15,Kigoma,22.881
14415,11-Apr-15,Kigoma,25.733
14416,16-Apr-15,Kigoma,39.755
14417,21-Apr-15,Kigoma,5.44
14418,26-Apr-15,Kigoma,69.208
14419,1-May-15,Kigoma,18.641
14420,6-May-15,Kigoma,3.185
14421,11-May-15,Kigoma,2.947
14422,16-May-15,Kigoma,4.341
14423,21-May-15,Kigoma,2.139
14424,26-May-15,Kigoma,2.941
14425,1-Jun-15,Kigoma,1.047
14426,6-Jun-15,Kigoma,0.69
14427,11-Jun-15,Kigoma,0.278
14428,16-Jun-15,Kigoma,0.09
14429,21-Jun-15,Kigoma,0.006
14430,26-Jun-15,Kigoma,0
14431,1-Jan-16,Kigoma,20.318
14432,6-Jan-16,Kigoma,42.403
14433,11-Jan-16,Kigoma,39.287
14434,16-Jan-16,Kigoma,33.205
14435,21-Jan-16,Kigoma,45.166
14436,26-Jan-16,Kigoma,13.826
14437,1-Feb-16,Kigoma,19.171
14438,6-Feb-16,Kigoma,19.551
14439,11-Feb-16,Kigoma,19.542
14440,16-Feb-16,Kigoma,19.561
14441,21-Feb-16,Kigoma,15.37
14442,26-Feb-16,Kigoma,13.576
14443,1-Mar-16,Kigoma,17.418
14444,6-Mar-16,Kigoma,21.622
14445,11-Mar-16,Kigoma,27.883
14446,16-Mar-16,Kigoma,14.139
14447,21-Mar-16,Kigoma,16.862
14448,26-Mar-16,Kigoma,23.188
14449,1-Apr-16,Kigoma,75.735
14450,6-Apr-16,Kigoma,35.616
14451,11-Apr-16,Kigoma,5.812
14452,16-Apr-16,Kigoma,20.645
14453,21-Apr-16,Kigoma,63.732
14454,26-Apr-16,Kigoma,41.722
14455,1-May-16,Kigoma,32.276
14456,6-May-16,Kigoma,2.438
14457,11-May-16,Kigoma,1.349
14458,16-May-16,Kigoma,2.391
14459,21-May-16,Kigoma,1.986
14460,26-May-16,Kigoma,6.364
14461,1-Jun-16,Kigoma,1.149
14462,6-Jun-16,Kigoma,0.599
14463,11-Jun-16,Kigoma,0.217
14464,16-Jun-16,Kigoma,0.064
14465,21-Jun-16,Kigoma,0
14466,26-Jun-16,Kigoma,0
14467,1-Jan-17,Kigoma,19.576
14468,6-Jan-17,Kigoma,7.844
14469,11-Jan-17,Kigoma,12.175
14470,16-Jan-17,Kigoma,14.692
14471,21-Jan-17,Kigoma,6.624
14472,26-Jan-17,Kigoma,21.447
14473,1-Feb-17,Kigoma,34.12
14474,6-Feb-17,Kigoma,15.119
14475,11-Feb-17,Kigoma,22.622
14476,16-Feb-17,Kigoma,40.369
14477,21-Feb-17,Kigoma,35.249
14478,26-Feb-17,Kigoma,7.449
14479,1-Mar-17,Kigoma,35.613
14480,6-Mar-17,Kigoma,44.117
14481,11-Mar-17,Kigoma,20.187
14482,16-Mar-17,Kigoma,27.596
14483,21-Mar-17,Kigoma,18.433
14484,26-Mar-17,Kigoma,33.13
14485,1-Apr-17,Kigoma,32.239
14486,6-Apr-17,Kigoma,9.784
14487,11-Apr-17,Kigoma,25.125
14488,16-Apr-17,Kigoma,47.783
14489,21-Apr-17,Kigoma,9.362
14490,26-Apr-17,Kigoma,5.559
14491,1-May-17,Kigoma,3.148
14492,6-May-17,Kigoma,2.387
14493,11-May-17,Kigoma,9.241
14494,16-May-17,Kigoma,1.535
14495,21-May-17,Kigoma,1.781
14496,26-May-17,Kigoma,3.432
14497,1-Jun-17,Kigoma,1.035
14498,6-Jun-17,Kigoma,0.637
14499,11-Jun-17,Kigoma,0.254
14500,16-Jun-17,Kigoma,0.076
14501,21-Jun-17,Kigoma,0.006
14502,26-Jun-17,Kigoma,0
14503,1-Jul-10,Kigoma,0.253
14504,6-Jul-10,Kigoma,0.083
14505,11-Jul-10,Kigoma,0.044
14506,16-Jul-10,Kigoma,0.035
14507,21-Jul-10,Kigoma,0.051
14508,26-Jul-10,Kigoma,0.153
14509,1-Aug-10,Kigoma,0.203
14510,6-Aug-10,Kigoma,0.286
14511,11-Aug-10,Kigoma,0.351
14512,16-Aug-10,Kigoma,0.359
14513,21-Aug-10,Kigoma,0.392
14514,26-Aug-10,Kigoma,0.687
14515,1-Sep-10,Kigoma,1.163
14516,6-Sep-10,Kigoma,1.997
14517,11-Sep-10,Kigoma,7.054
14518,16-Sep-10,Kigoma,1.07
14519,21-Sep-10,Kigoma,1.384
14520,26-Sep-10,Kigoma,1.285
14521,1-Oct-10,Kigoma,2.238
14522,6-Oct-10,Kigoma,7.017
14523,11-Oct-10,Kigoma,17.313
14524,16-Oct-10,Kigoma,7.437
14525,21-Oct-10,Kigoma,18.383
14526,26-Oct-10,Kigoma,11.39
14527,1-Nov-10,Kigoma,16.434
14528,6-Nov-10,Kigoma,14.356
14529,11-Nov-10,Kigoma,24.441
14530,16-Nov-10,Kigoma,26.156
14531,21-Nov-10,Kigoma,23.781
14532,26-Nov-10,Kigoma,16.05
14533,1-Dec-10,Kigoma,12.832
14534,6-Dec-10,Kigoma,46.723
14535,11-Dec-10,Kigoma,35.761
14536,16-Dec-10,Kigoma,22.547
14537,21-Dec-10,Kigoma,15.775
14538,26-Dec-10,Kigoma,54.087
14539,1-Jul-11,Kigoma,0.202
14540,6-Jul-11,Kigoma,0.079
14541,11-Jul-11,Kigoma,0.04
14542,16-Jul-11,Kigoma,0.035
14543,21-Jul-11,Kigoma,0.083
14544,26-Jul-11,Kigoma,0.65
14545,1-Aug-11,Kigoma,0.238
14546,6-Aug-11,Kigoma,0.325
14547,11-Aug-11,Kigoma,0.518
14548,16-Aug-11,Kigoma,0.762
14549,21-Aug-11,Kigoma,0.496
14550,26-Aug-11,Kigoma,0.919
14551,1-Sep-11,Kigoma,1.506
14552,6-Sep-11,Kigoma,1.842
14553,11-Sep-11,Kigoma,3.081
14554,16-Sep-11,Kigoma,10.467
14555,21-Sep-11,Kigoma,4.124
14556,26-Sep-11,Kigoma,19.052
14557,1-Oct-11,Kigoma,21.216
14558,6-Oct-11,Kigoma,5.914
14559,11-Oct-11,Kigoma,7.852
14560,16-Oct-11,Kigoma,20.885
14561,21-Oct-11,Kigoma,3.881
14562,26-Oct-11,Kigoma,26.037
14563,1-Nov-11,Kigoma,22.604
14564,6-Nov-11,Kigoma,62.031
14565,11-Nov-11,Kigoma,23.607
14566,16-Nov-11,Kigoma,33.889
14567,21-Nov-11,Kigoma,37.889
14568,26-Nov-11,Kigoma,37.426
14569,1-Dec-11,Kigoma,18.975
14570,6-Dec-11,Kigoma,42.187
14571,11-Dec-11,Kigoma,23.694
14572,16-Dec-11,Kigoma,30.811
14573,21-Dec-11,Kigoma,40.982
14574,26-Dec-11,Kigoma,32.15
14575,1-Jul-12,Kigoma,0.204
14576,6-Jul-12,Kigoma,0.076
14577,11-Jul-12,Kigoma,0.039
14578,16-Jul-12,Kigoma,0.034
14579,21-Jul-12,Kigoma,0.055
14580,26-Jul-12,Kigoma,0.153
14581,1-Aug-12,Kigoma,0.238
14582,6-Aug-12,Kigoma,1.461
14583,11-Aug-12,Kigoma,0.404
14584,16-Aug-12,Kigoma,0.506
14585,21-Aug-12,Kigoma,0.497
14586,26-Aug-12,Kigoma,1.723
14587,1-Sep-12,Kigoma,1.102
14588,6-Sep-12,Kigoma,2.685
14589,11-Sep-12,Kigoma,1.476
14590,16-Sep-12,Kigoma,1.276
14591,21-Sep-12,Kigoma,5.692
14592,26-Sep-12,Kigoma,3.956
14593,1-Oct-12,Kigoma,3.352
14594,6-Oct-12,Kigoma,10.206
14595,11-Oct-12,Kigoma,13.12
14596,16-Oct-12,Kigoma,12.34
14597,21-Oct-12,Kigoma,8.741
14598,26-Oct-12,Kigoma,39.597
14599,1-Nov-12,Kigoma,58.209
14600,6-Nov-12,Kigoma,32.655
14601,11-Nov-12,Kigoma,10.029
14602,16-Nov-12,Kigoma,18.471
14603,21-Nov-12,Kigoma,43.539
14604,26-Nov-12,Kigoma,15.848
14605,1-Dec-12,Kigoma,31.508
14606,6-Dec-12,Kigoma,25.524
14607,11-Dec-12,Kigoma,34.158
14608,16-Dec-12,Kigoma,35.322
14609,21-Dec-12,Kigoma,27.624
14610,26-Dec-12,Kigoma,36.804
14611,1-Jul-13,Kigoma,0.17
14612,6-Jul-13,Kigoma,0.048
14613,11-Jul-13,Kigoma,0
14614,16-Jul-13,Kigoma,0
14615,21-Jul-13,Kigoma,0.022
14616,26-Jul-13,Kigoma,0.129
14617,1-Aug-13,Kigoma,0.17
14618,6-Aug-13,Kigoma,0.359
14619,11-Aug-13,Kigoma,0.336
14620,16-Aug-13,Kigoma,0.39
14621,21-Aug-13,Kigoma,0.426
14622,26-Aug-13,Kigoma,0.7
14623,1-Sep-13,Kigoma,0.93
14624,6-Sep-13,Kigoma,0.527
14625,11-Sep-13,Kigoma,0.525
14626,16-Sep-13,Kigoma,1.05
14627,21-Sep-13,Kigoma,4.946
14628,26-Sep-13,Kigoma,24.094
14629,1-Oct-13,Kigoma,24.176
14630,6-Oct-13,Kigoma,3.564
14631,11-Oct-13,Kigoma,11.61
14632,16-Oct-13,Kigoma,2.161
14633,21-Oct-13,Kigoma,2.671
14634,26-Oct-13,Kigoma,12.626
14635,1-Nov-13,Kigoma,33.381
14636,6-Nov-13,Kigoma,30.888
14637,11-Nov-13,Kigoma,27.119
14638,16-Nov-13,Kigoma,17.309
14639,21-Nov-13,Kigoma,33.375
14640,26-Nov-13,Kigoma,23.356
14641,1-Dec-13,Kigoma,52.297
14642,6-Dec-13,Kigoma,27.599
14643,11-Dec-13,Kigoma,48.853
14644,16-Dec-13,Kigoma,47.266
14645,21-Dec-13,Kigoma,17.16
14646,26-Dec-13,Kigoma,64.722
14647,1-Jul-14,Kigoma,0.202
14648,6-Jul-14,Kigoma,0.077
14649,11-Jul-14,Kigoma,0.037
14650,16-Jul-14,Kigoma,0.032
14651,21-Jul-14,Kigoma,0.045
14652,26-Jul-14,Kigoma,0.135
14653,1-Aug-14,Kigoma,0.232
14654,6-Aug-14,Kigoma,0.356
14655,11-Aug-14,Kigoma,0.577
14656,16-Aug-14,Kigoma,0.429
14657,21-Aug-14,Kigoma,2.058
14658,26-Aug-14,Kigoma,2.58
14659,1-Sep-14,Kigoma,2.47
14660,6-Sep-14,Kigoma,1.37
14661,11-Sep-14,Kigoma,1.303
14662,16-Sep-14,Kigoma,5.007
14663,21-Sep-14,Kigoma,1.361
14664,26-Sep-14,Kigoma,2.992
14665,1-Oct-14,Kigoma,21.433
14666,6-Oct-14,Kigoma,8.783
14667,11-Oct-14,Kigoma,9.727
14668,16-Oct-14,Kigoma,44.3
14669,21-Oct-14,Kigoma,24.531
14670,26-Oct-14,Kigoma,11.778
14671,1-Nov-14,Kigoma,20.805
14672,6-Nov-14,Kigoma,11.39
14673,11-Nov-14,Kigoma,16.884
14674,16-Nov-14,Kigoma,53.854
14675,21-Nov-14,Kigoma,48.054
14676,26-Nov-14,Kigoma,21.816
14677,1-Dec-14,Kigoma,15.523
14678,6-Dec-14,Kigoma,22.354
14679,11-Dec-14,Kigoma,13.516
14680,16-Dec-14,Kigoma,11.343
14681,21-Dec-14,Kigoma,15.624
14682,26-Dec-14,Kigoma,31.007
14683,1-Jul-15,Kigoma,0.17
14684,6-Jul-15,Kigoma,0.048
14685,11-Jul-15,Kigoma,0
14686,16-Jul-15,Kigoma,0
14687,21-Jul-15,Kigoma,0.022
14688,26-Jul-15,Kigoma,0.133
14689,1-Aug-15,Kigoma,0.197
14690,6-Aug-15,Kigoma,0.279
14691,11-Aug-15,Kigoma,0.348
14692,16-Aug-15,Kigoma,0.379
14693,21-Aug-15,Kigoma,0.444
14694,26-Aug-15,Kigoma,0.655
14695,1-Sep-15,Kigoma,2.157
14696,6-Sep-15,Kigoma,0.53
14697,11-Sep-15,Kigoma,0.523
14698,16-Sep-15,Kigoma,0.591
14699,21-Sep-15,Kigoma,0.763
14700,26-Sep-15,Kigoma,4.724
14701,1-Oct-15,Kigoma,15.825
14702,6-Oct-15,Kigoma,4.691
14703,11-Oct-15,Kigoma,16.648
14704,16-Oct-15,Kigoma,38.26
14705,21-Oct-15,Kigoma,16.616
14706,26-Oct-15,Kigoma,60.294
14707,1-Nov-15,Kigoma,46.402
14708,6-Nov-15,Kigoma,26.119
14709,11-Nov-15,Kigoma,22.56
14710,16-Nov-15,Kigoma,25.387
14711,21-Nov-15,Kigoma,31.385
14712,26-Nov-15,Kigoma,38.389
14713,1-Dec-15,Kigoma,28.387
14714,6-Dec-15,Kigoma,52.74
14715,11-Dec-15,Kigoma,39.682
14716,16-Dec-15,Kigoma,19.375
14717,21-Dec-15,Kigoma,16.618
14718,26-Dec-15,Kigoma,52.769
14719,1-Jul-16,Kigoma,0.17
14720,6-Jul-16,Kigoma,0.048
14721,11-Jul-16,Kigoma,0
14722,16-Jul-16,Kigoma,0
14723,21-Jul-16,Kigoma,0.021
14724,26-Jul-16,Kigoma,0.129
14725,1-Aug-16,Kigoma,0.207
14726,6-Aug-16,Kigoma,0.308
14727,11-Aug-16,Kigoma,0.371
14728,16-Aug-16,Kigoma,0.395
14729,21-Aug-16,Kigoma,0.456
14730,26-Aug-16,Kigoma,0.683
14731,1-Sep-16,Kigoma,0.765
14732,6-Sep-16,Kigoma,0.609
14733,11-Sep-16,Kigoma,0.86
14734,16-Sep-16,Kigoma,0.844
14735,21-Sep-16,Kigoma,1.595
14736,26-Sep-16,Kigoma,3.44
14737,1-Oct-16,Kigoma,20.359
14738,6-Oct-16,Kigoma,17.391
14739,11-Oct-16,Kigoma,3.609
14740,16-Oct-16,Kigoma,4.087
14741,21-Oct-16,Kigoma,5.223
14742,26-Oct-16,Kigoma,23.369
14743,1-Nov-16,Kigoma,17.885
14744,6-Nov-16,Kigoma,9.681
14745,11-Nov-16,Kigoma,10.429
14746,16-Nov-16,Kigoma,48.286
14747,21-Nov-16,Kigoma,12.809
14748,26-Nov-16,Kigoma,16.119
14749,1-Dec-16,Kigoma,48.385
14750,6-Dec-16,Kigoma,11.919
14751,11-Dec-16,Kigoma,31.26
14752,16-Dec-16,Kigoma,13.334
14753,21-Dec-16,Kigoma,18.433
14754,26-Dec-16,Kigoma,26.639
14755,1-Jul-17,Kigoma,0.212
14756,6-Jul-17,Kigoma,0.049
14757,11-Jul-17,Kigoma,0
14758,16-Jul-17,Kigoma,0
14759,21-Jul-17,Kigoma,0.022
14760,26-Jul-17,Kigoma,0.131
14761,1-Aug-17,Kigoma,0.261
14762,6-Aug-17,Kigoma,0.368
14763,11-Aug-17,Kigoma,0.464
14764,16-Aug-17,Kigoma,0.848
14765,21-Aug-17,Kigoma,0.617
14766,26-Aug-17,Kigoma,0.867
14767,1-Sep-17,Kigoma,0.596
14768,6-Sep-17,Kigoma,0.578
14769,11-Sep-17,Kigoma,0.513
14770,16-Sep-17,Kigoma,2.152
14771,21-Sep-17,Kigoma,1.307
14772,26-Sep-17,Kigoma,7.81
14773,1-Oct-17,Kigoma,3.591
14774,6-Oct-17,Kigoma,20.368
14775,11-Oct-17,Kigoma,14.886
14776,16-Oct-17,Kigoma,19.13
14777,21-Oct-17,Kigoma,1.961
14778,26-Oct-17,Kigoma,41.717
14779,1-Nov-17,Kigoma,16.815
14780,6-Nov-17,Kigoma,42.832
14781,11-Nov-17,Kigoma,19.124
14782,16-Nov-17,Kigoma,12.817
14783,21-Nov-17,Kigoma,33.64
14784,26-Nov-17,Kigoma,58.765
14785,1-Dec-17,Kigoma,19.689
14786,6-Dec-17,Kigoma,33.366
14787,11-Dec-17,Kigoma,14.814
14788,16-Dec-17,Kigoma,33.614
14789,21-Dec-17,Kigoma,31.381
14790,26-Dec-17,Kigoma,40.885
14791,1-Jan-18,Kigoma,30.906
14792,6-Jan-18,Kigoma,26.284
14793,11-Jan-18,Kigoma,42.497
14794,16-Jan-18,Kigoma,42.852
14795,21-Jan-18,Kigoma,12.475
14796,26-Jan-18,Kigoma,23.352
14797,1-Feb-18,Kigoma,5.757
14798,6-Feb-18,Kigoma,15.449
14799,11-Feb-18,Kigoma,4.116
14800,16-Feb-18,Kigoma,14.651
14801,21-Feb-18,Kigoma,33.788
14802,26-Feb-18,Kigoma,11.009
14803,1-Mar-18,Kigoma,34.078
14804,6-Mar-18,Kigoma,21.052
14805,11-Mar-18,Kigoma,37.93
14806,16-Mar-18,Kigoma,28.522
14807,21-Mar-18,Kigoma,12.713
14808,26-Mar-18,Kigoma,54.085
14809,1-Apr-18,Kigoma,77.452
14810,6-Apr-18,Kigoma,28.551
14811,11-Apr-18,Kigoma,47.758
14812,16-Apr-18,Kigoma,51.918
14813,21-Apr-18,Kigoma,25.111
14814,26-Apr-18,Kigoma,78.022
14815,1-May-18,Kigoma,13.409
14816,6-May-18,Kigoma,4.23
14817,11-May-18,Kigoma,8.575
14818,16-May-18,Kigoma,12.554
14819,21-May-18,Kigoma,3.719
14820,26-May-18,Kigoma,3.296
14821,1-Jun-18,Kigoma,1.18
14822,6-Jun-18,Kigoma,0.576
14823,11-Jun-18,Kigoma,0.225
14824,16-Jun-18,Kigoma,0.113
14825,21-Jun-18,Kigoma,0.118
14826,26-Jun-18,Kigoma,0.022
14827,1-Jul-18,Kigoma,0.197
14828,6-Jul-18,Kigoma,0.075
14829,11-Jul-18,Kigoma,0.036
14830,16-Jul-18,Kigoma,0.03
14831,21-Jul-18,Kigoma,0.044
14832,26-Jul-18,Kigoma,0.179
14833,1-Jan-10,Katavi,32.578
14834,6-Jan-10,Katavi,36.296
14835,11-Jan-10,Katavi,30.332
14836,16-Jan-10,Katavi,9.927
14837,21-Jan-10,Katavi,30.496
14838,26-Jan-10,Katavi,20.446
14839,1-Feb-10,Katavi,26.813
14840,6-Feb-10,Katavi,16.884
14841,11-Feb-10,Katavi,11.131
14842,16-Feb-10,Katavi,34.71
14843,21-Feb-10,Katavi,29.223
14844,26-Feb-10,Katavi,9.112
